hour,tree_index,node_id,depth,feature,feature_index,threshold,feature_type,days_back
23,18,2,1,dSocdt_h19_day_minus1,695,-14.4680004,dSocdt,1
23,19,0,0,dSocdt_h23_day_minus1,699,-2.69370008,dSocdt,1
23,19,1,1,dSocdt_h10_day_minus4,530,-14.2754002,dSocdt,4
23,19,2,1,dSocdt_h0_day_minus2,624,-8.25959969,dSocdt,2
23,20,0,0,dSocdt_h4_day_minus1,680,-0.697300017,dSocdt,1
23,20,1,1,dSocdt_h0_day_minus2,624,-14.0193005,dSocdt,2
23,20,2,1,dSocdt_h19_day_minus1,695,-14.4680004,dSocdt,1
23,21,0,0,dSocdt_h22_day_minus2,646,-7.29349995,dSocdt,2
23,21,1,1,Soc_h22_day_minus2,670,27.0209007,Soc,2
23,21,2,1,dSocdt_h22_day_minus5,490,-14.1568003,dSocdt,5
23,22,0,0,dSocdt_h11_day_minus1,687,-4.21810007,dSocdt,1
23,22,1,1,Soc_h16_day_minus3,612,99.0395966,Soc,3
23,22,2,1,dSocdt_h22_day_minus1,698,-16.8915997,dSocdt,1
23,23,0,0,dSocdt_h23_day_minus1,699,-5.93310022,dSocdt,1
23,23,1,1,dSocdt_h22_day_minus3,594,-15.8282003,dSocdt,3
23,23,2,1,dSocdt_h22_day_minus1,698,-16.8915997,dSocdt,1
23,24,0,0,dSocdt_h19_day_minus1,695,-2.98559999,dSocdt,1
23,24,1,1,dSocdt_h22_day_minus2,646,-8.2336998,dSocdt,2
23,24,2,1,dSocdt_h23_day_minus2,647,-18.9979,dSocdt,2
